date,symbol,operation,operation_type,base_asset,threshold,maker/spot_executed_price,taker/swap_executed_price,maker/spot_executed_qty,executed_volume,gain_vs_threshold,actual_return_rate,hold_duration_sec,year,month,day,hour
2026-03-03 23:55:43,GPSUSDT,close2,CLOSE,GPS,-0.0024211822076969,0.00907,0.009048,631.0,5.72317,4.396623615e-06,0.001815899522565135,0.004,2026,3,3,23
2026-03-03 23:55:48,FLUXUSDT,open2,OPEN,FLUX,-0.0010600387815346,0.0596,0.05949,336.0,19.98864,-0.0007855988023579,-0.7411038313339839,285.228,2026,3,3,23
2026-03-03 23:56:14,STXUSDT,open2,OPEN,STX,-0.0008056632373645,0.2559,0.2561,79.0,20.2161,2.4718293983e-05,0.030680677529558036,-1772582171.755,2026,3,3,23
2026-03-03 23:56:43,KNCUSDT,close2,CLOSE,KNC,-0.0027767878758636,0.1373,0.1369,810.0,111.213,0.0001365406019222,0.0491721399063423,0.005,2026,3,3,23
2026-03-03 23:57:00,SUSHIUSDT,open2,OPEN,SUSHI,-0.0010041231331718,0.2033,0.2035,99.0,20.1267,2.13221503708e-05,0.02123459729828961,-1772582211.332,2026,3,3,23
2026-03-03 23:58:54,KNCUSDT,close2,CLOSE,KNC,-0.0027688422825055,0.1370896218487394,0.1368,238.0,32.62733,-0.0006561962278023,-0.23699299593493423,0.003,2026,3,3,23
2026-03-03 23:58:57,KNCUSDT,close2,CLOSE,KNC,-0.0026187420736479,0.1367,0.1371,146.0,19.9582,0.0002988363362718,0.11411445948761263,0.006,2026,3,3,23
2026-03-03 23:58:58,STORJUSDT,close2,CLOSE,STORJ,-0.0030843654920435,0.093,0.0928,82.0,7.626,-0.0009338278576349,-0.3027617382063908,0.004,2026,3,3,23
2026-03-03 23:58:59,KNCUSDT,close2,CLOSE,KNC,-0.0027688422825055,0.1371,0.1367,131.0,17.9601,0.0001487361274142,0.05371780413567292,0.005,2026,3,3,23
2026-03-03 23:59:04,KNCUSDT,close2,CLOSE,KNC,-0.0027688422825055,0.1371,0.1367,87.0,11.9277,0.0001487361274142,0.05371780413567292,0.003,2026,3,3,23
2026-03-03 23:59:06,KNCUSDT,close2,CLOSE,KNC,-0.0027688422825055,0.1371,0.1367,102.0,13.9842,0.0001487361274142,0.05371780413567292,0.003,2026,3,3,23
2026-03-03 23:59:10,ARKUSDT,close2,CLOSE,ARK,-0.0022193184216295,0.1779,0.1776,44.0,7.8276,-0.0005329777808201,-0.24015381282185247,0.006,2026,3,3,23
2026-03-03 23:59:15,KNCUSDT,close2,CLOSE,KNC,-0.0027688422825055,0.1371,0.1367,254.0,34.8234,0.0001487361274142,0.05371780413567292,0.006,2026,3,3,23
2026-03-03 23:59:30,DEXEUSDT,open2,OPEN,DEXE,-0.0011811101506082,3.43,3.4344991423670668,5.83,19.9969,-0.0001288748517365,-0.10911332162384456,0.006,2026,3,3,23
2026-03-04 00:00:03,1INCHUSDT,open2,OPEN,1INCH,-0.0010895790805532,0.0981,0.0981,204.0,20.0124,0.0010895790805532,1.0,0.018,2026,3,4,0
2026-03-04 00:00:03,1INCHUSDT,close2,CLOSE,1INCH,-0.0017507790805532,0.0984,0.0985,204.0,20.094,-0.0027670392431548,-1.580461677826587,0.006,2026,3,4,0
2026-03-04 00:00:04,1INCHUSDT,open2,OPEN,1INCH,-0.0011721790805532,0.0983,0.0987,204.0,20.0532,-0.0028805058231955,-2.4573939861101,-1772582404.219,2026,3,4,0
2026-03-04 00:00:04,1INCHUSDT,close2,CLOSE,1INCH,-0.0017507790805532,0.0987,0.0984,204.0,20.0736,0.0012887345972583,0.7360920698521791,0.005,2026,3,4,0
2026-03-04 00:00:06,DEXEUSDT,open2,OPEN,DEXE,-0.0011811101506082,3.433,3.436,5.83,20.01439,0.0003080018851833,0.2607732098692893,2.091,2026,3,4,0
2026-03-04 00:00:15,DUSDT,open2,OPEN,D,-0.0009623695677908,0.00705,0.007044,1367.0,9.63735,0.0001113057380036,0.11565799847465215,0.008,2026,3,4,0
2026-03-04 00:00:15,DUSDT,open2,OPEN,D,-0.0009623695677908,0.00705,0.007044,1093.0,7.70565,0.0001113057380036,0.11565799847465215,0.003,2026,3,4,0
2026-03-04 00:00:20,1INCHUSDT,open2,OPEN,1INCH,-0.0010895790805532,0.0962,0.0962,208.0,20.0096,0.0010895790805532,1.0,0.218,2026,3,4,0
2026-03-04 00:00:20,KNCUSDT,close2,CLOSE,KNC,-0.0027092861241767,0.1375,0.137,146.0,20.002,0.0009270775121869,0.34218516232523094,220.166,2026,3,4,0
2026-03-04 00:00:23,1INCHUSDT,close2,CLOSE,1INCH,-0.0017507790805532,0.096,0.0957,208.0,19.9056,0.0013742209194467,0.784919659316744,0.3,2026,3,4,0
2026-03-04 00:00:47,KAITOUSDT,open2,OPEN,KAITO,-0.0007216087004166,0.3673,0.367,18.1,6.6427,-9.51623314374e-05,-0.13187525508279038,1.656,2026,3,4,0
2026-03-04 00:01:02,DEXEUSDT,open2,OPEN,DEXE,-0.0011586336810899,3.433,3.438,5.83,20.01439,-0.0002957002339769,-0.2552146021672196,-1772582460.384,2026,3,4,0
2026-03-04 00:01:06,DEXEUSDT,open2,OPEN,DEXE,-0.0011586336810899,3.435,3.439,2.16,5.94255,-4.4951354264e-06,-0.003879686478794169,-1772582463.134,2026,3,4,0
2026-03-04 00:01:12,TONUSDT,close2,CLOSE,TON,-0.0013649414067311,1.252,1.2517,7.2,9.0144,-0.0011253247933126,-0.8244491578635906,0.003,2026,3,4,0
2026-03-04 00:01:12,SAGAUSDT,open2,OPEN,SAGA,-0.0007971527872018,0.0326,0.03257042,184.1,5.996214322,-0.0001102091759883,-0.13825351646220918,11.568,2026,3,4,0
2026-03-04 00:01:13,VANAUSDT,open2,OPEN,VANA,-0.0007127806456469,1.434,1.433,3.84,5.50656,1.54305759119e-05,0.021648421581222422,0.003,2026,3,4,0
2026-03-04 00:01:14,SAGAUSDT,open2,OPEN,SAGA,-0.0006202670832789,0.0326,0.03259,693.8,22.61788,0.0003135186170212,0.5054574480461796,0.003,2026,3,4,0
2026-03-04 00:01:18,DASHUSDT,close2,CLOSE,DASH,-0.0012091126707142,34.12,34.17,0.586,19.99432,0.0002541592052003,0.21020307813842773,2.937,2026,3,4,0
2026-03-04 00:01:23,ARKUSDT,close2,CLOSE,ARK,-0.0021528666980382,0.1782,0.1779,113.0,20.1027,-0.0004693650145366,-0.2180186144196986,204.579,2026,3,4,0
2026-03-04 00:01:30,SAGAUSDT,open2,OPEN,SAGA,-0.0007971527872018,0.0326,0.03256,615.4,20.037424,-0.0004298410778288,-0.5392204414634824,14.742,2026,3,4,0
2026-03-04 00:02:11,ZKUSDT,close2,CLOSE,ZK,-0.0014540112744986,0.01857,0.01854,608.0,11.29056,0.0001614976108001,0.11107039789343498,0.003,2026,3,4,0
2026-03-04 00:02:16,KAITOUSDT,open2,OPEN,KAITO,-0.0007596914232715,0.3691,0.3684,54.2,19.96728,-0.0011368135889202,-1.4964149312423174,-1772582536.924,2026,3,4,0
2026-03-04 00:02:37,SAGAUSDT,open2,OPEN,SAGA,-0.000804379659072,0.0325,0.03247,615.4,19.982038,-0.0001186972640048,-0.14756373146200533,17.568,2026,3,4,0
2026-03-04 00:02:50,OGUSDT,close2,CLOSE,OG,-0.002411601858026,2.782,2.787,7.2,20.0304,-0.0006175580833579,-0.25607795967755553,0.005,2026,3,4,0
2026-03-04 00:02:50,GMXUSDT,open2,OPEN,GMX,-0.001062678943385,7.09,7.085,1.75,12.39875,0.0003574603256135,0.3363765959969671,0.006,2026,3,4,0
2026-03-04 00:03:05,SAGAUSDT,open2,OPEN,SAGA,-0.0006280350054826,0.0325,0.03248,308.6,10.0295,1.2650390098e-05,0.020142810492353176,0.003,2026,3,4,0
2026-03-04 00:03:06,SAGAUSDT,open2,OPEN,SAGA,-0.0006280350054826,0.0325,0.03248,547.5,17.79375,1.2650390098e-05,0.020142810492353176,0.004,2026,3,4,0
2026-03-04 00:03:07,SAGAUSDT,open2,OPEN,SAGA,-0.0006280350054826,0.0325,0.03248,221.1,7.18575,1.2650390098e-05,0.020142810492353176,0.004,2026,3,4,0
2026-03-04 00:03:15,RLCUSDT,open2,OPEN,RLC,-0.0010377200979457,0.36,0.3595,55.6,19.9882,-0.0003511687909431,-0.3384041531413756,12.178,2026,3,4,0
2026-03-04 00:03:35,LPTUSDT,close2,CLOSE,LPT,-0.0016484916195352,2.291,2.288,2.4,5.4984,-0.0003390197731799,-0.2056545323994357,0.072,2026,3,4,0
2026-03-04 00:03:52,SAGAUSDT,open2,OPEN,SAGA,-0.0006219618376086,0.0325,0.03248,267.7,8.70025,6.577222224e-06,0.01057496107685475,0.006,2026,3,4,0
2026-03-04 00:03:56,SAGAUSDT,open2,OPEN,SAGA,-0.0006219618376086,0.0325,0.03248,227.6,7.397,6.577222224e-06,0.01057496107685475,0.006,2026,3,4,0
2026-03-04 00:03:56,TWTUSDT,open2,OPEN,TWT,-0.0010358530301548,0.4802,0.4808,21.0,10.0842,-0.0002120671029566,-0.2047270189718982,4.475,2026,3,4,0
2026-03-04 00:04:02,TWTUSDT,open2,OPEN,TWT,-0.0009532530301548,0.4801,0.4798,21.0,10.0758,0.0003283832113671,0.3444869315692324,0.009,2026,3,4,0
2026-03-04 00:04:10,TWTUSDT,open2,OPEN,TWT,-0.0009532530301548,0.48,0.4799,13.0,6.2387,0.0007449196968215,0.7814501221155642,6.405,2026,3,4,0
2026-03-04 00:04:11,TWTUSDT,open2,OPEN,TWT,-0.0010358530301548,0.48,0.4807,42.0,20.16,-0.000420356664041,-0.4058072446611282,-1772582651.157,2026,3,4,0
2026-03-04 00:05:04,DEXEUSDT,open2,OPEN,DEXE,-0.0010691452303846,3.431,3.424,5.84,19.99616,-0.0009710762793792,-0.9082734990361208,0.009,2026,3,4,0
2026-03-04 00:05:04,CETUSUSDT,close2,CLOSE,CETUS,-0.00198165675244,0.01638,0.01641,1217.0,19.93446,-0.0001535031875405,-0.07746204651814327,0.073,2026,3,4,0
2026-03-04 00:05:11,TWTUSDT,open2,OPEN,TWT,-0.0009532878936018,0.4804,0.4801,21.0,10.0821,0.0003288082932688,0.3449202444252872,26.473,2026,3,4,0
2026-03-04 00:05:11,TWTUSDT,open2,OPEN,TWT,-0.0009532878936018,0.4804,0.48,42.0,20.16,0.0001206484264911,0.12656032590034794,0.033,2026,3,4,0
2026-03-04 00:05:12,TWTUSDT,open2,OPEN,TWT,-0.0009532878936018,0.4803,0.4798,42.0,20.1516,-8.7728138045e-05,-0.09202690880038084,-1772582711.999,2026,3,4,0
2026-03-04 00:05:13,TWTUSDT,open2,OPEN,TWT,-0.0009532878936018,0.4801,0.4796,42.0,20.1432,-8.81618043777e-05,-0.09248182523812293,0.007,2026,3,4,0
2026-03-04 00:05:26,ZKCUSDT,close2,CLOSE,ZKC,-0.0034440507721045,0.0822,0.0819,202.0,16.6044,0.0002055842643917,0.05969257656038473,0.004,2026,3,4,0
2026-03-04 00:05:27,GPSUSDT,open2,OPEN,GPS,-0.0017581075897844,0.00905,0.009027,2210.0,19.94967,-0.0007833288743039,-0.44555229660316814,0.005,2026,3,4,0
2026-03-04 00:05:27,ZKCUSDT,close2,CLOSE,ZKC,-0.0034440507721045,0.0822,0.0819,145.0,11.919,0.0002055842643917,0.05969257656038473,0.004,2026,3,4,0
2026-03-04 00:05:27,ZKCUSDT,close2,CLOSE,ZKC,-0.0034440507721045,0.0822,0.0819,131.0,10.7682,0.0002055842643917,0.05969257656038473,0.004,2026,3,4,0
2026-03-04 00:05:39,GPSUSDT,close2,CLOSE,GPS,-0.0028467606266843,0.009,0.008972,1719.0,15.422868,0.0002643504844267,0.09286010279501308,0.004,2026,3,4,0
2026-03-04 00:05:40,GPSUSDT,close2,CLOSE,GPS,-0.0028467606266843,0.00901,0.0089754,1843.0,16.5416622,0.0009934169537817,0.3489639924304981,1.15,2026,3,4,0
